AGENCYID,AGENCYTITLE,CLASSIFICATION,SERVICETYPE,FULLORPARTTIME,ANNUALSALARY
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Consultant-Ath Counselor,Other professionals,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Manager 1-Ath Mktg,Executive/Admin and managerial,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Coordinator-Academic Program 2,Other professionals,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Manager 1-Video,Executive/Admin and managerial,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$48,204.00 "
58030,OUS - Oregon State University,Executive Assistant,Other professionals,Full-Time,"$48,180.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$48,144.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$48,132.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$48,132.00 "
58030,OUS - Oregon State University,Info Technology Consultant,Classified Staff,Full-Time,"$48,120.00 "
58030,OUS - Oregon State University,Coordinator-Rec Sports,Other professionals,Full-Time,"$48,120.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$48,069.00 "
58030,OUS - Oregon State University,Administrator 3-Student Servs,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Supervisor-Finance,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Manager 2-Ext Relations,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Coordinator-Ext Relations,Other professionals,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Specialist 1-Archivist,Other professionals,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Admin Specialist-Bus & Finance,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Coordinator-Academic Program 2,Other professionals,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Supervisor-Vet Diagnostic Lab,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Coordinator-Bus Service,Other professionals,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Administrator 3-Student Servs,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Administrator 3-Student Servs,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Officer-Compl 1,Other professionals,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Executive Assistant,Other professionals,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Coordinator-Ext Relations,Other professionals,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Specialist 2-Instruct Design,Other professionals,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Supervisor-Mechanical,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Coordinator-Academic Program 2,Other professionals,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Administrator 3-Student Servs,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Specialist 2-Mktg & Outreach,Other professionals,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Supervisor-Web,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Administrator 3-Catering,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Administrator 3-Pre-Colg Prog,Executive/Admin and managerial,Full-Time,"$48,012.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$48,006.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$48,000.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$48,000.00 "
58030,OUS - Oregon State University,Administrative Assistant To,Other professionals,Full-Time,"$48,000.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$48,000.00 "
58030,OUS - Oregon State University,Coordinator-InterCultural Prog,Other professionals,Full-Time,"$48,000.00 "
58030,OUS - Oregon State University,Specialist 2-Mktg & Outreach,Other professionals,Full-Time,"$48,000.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$48,000.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$48,000.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$48,000.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$47,988.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$47,940.00 "
58030,OUS - Oregon State University,Administrative Assistant To,Other professionals,Full-Time,"$47,904.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$47,846.00 "
58030,OUS - Oregon State University,Coordinator-Student Serv 2,Other professionals,Full-Time,"$47,820.00 "
58030,OUS - Oregon State University,Coordinator-Non Rev Asst COA,Other professionals,Full-Time,"$47,748.00 "
58030,OUS - Oregon State University,Coordinator-Comm&Mktg,Other professionals,Full-Time,"$47,688.00 "
58030,OUS - Oregon State University,Consultant-Admissions Advisor,Other professionals,Full-Time,"$47,664.00 "
58030,OUS - Oregon State University,Coordinator-Health Educator,Other professionals,Full-Time,"$47,652.00 "
58030,OUS - Oregon State University,Coordinator-Health Educator,Other professionals,Full-Time,"$47,652.00 "
58030,OUS - Oregon State University,Coordinator-Rec Sports,Other professionals,Full-Time,"$47,652.00 "
58030,OUS - Oregon State University,Coordinator-Rec Sports,Other professionals,Full-Time,"$47,652.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$47,616.00 "
58030,OUS - Oregon State University,Consultant-Compliance,Other professionals,Full-Time,"$47,604.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$47,604.00 "
58030,OUS - Oregon State University,Supervisor-Vet Patient Srvcs,Executive/Admin and managerial,Full-Time,"$47,604.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$47,604.00 "
58030,OUS - Oregon State University,Administrative Assistant To,Other professionals,Full-Time,"$47,592.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$47,580.00 "
58030,OUS - Oregon State University,Manager 1-Farm/Faclt,Executive/Admin and managerial,Full-Time,"$47,508.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$47,460.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$47,431.00 "
58030,OUS - Oregon State University,Coordinator-Academic Program 1,Other professionals,Full-Time,"$47,424.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$47,400.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$47,400.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$47,400.00 "
58030,OUS - Oregon State University,Coordinator-Rec Sports,Other professionals,Full-Time,"$47,302.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$47,280.00 "
58030,OUS - Oregon State University,Analyst Programmer,Classified Staff,Full-Time,"$47,232.00 "
58030,OUS - Oregon State University,Analyst Programmer,Classified Staff,Full-Time,"$47,232.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$47,184.00 "
58030,OUS - Oregon State University,Manager 1-Learning Services,Executive/Admin and managerial,Full-Time,"$47,148.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$47,061.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Part-Time,"$47,040.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$47,040.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$47,007.00 "
58030,OUS - Oregon State University,Specialist 2-Univ News & Comm,Other professionals,Full-Time,"$47,004.00 "
58030,OUS - Oregon State University,Officer-Compl 1,Other professionals,Full-Time,"$47,004.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$46,992.00 "
58030,OUS - Oregon State University,Administrative Program Spec,Classified Staff,Full-Time,"$46,986.00 "
58030,OUS - Oregon State University,Telecomm Technician 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Administrative Program Spec,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Grants/Contracts Technician,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Grants/Contracts Technician,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Library Technician 3,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Carpenter,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Administrative Program Spec,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Grants/Contracts Technician,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Histotechnologist,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Accountant 1,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Accountant 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Library Technician 3,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Accountant 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Microbiologist 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Grants/Contracts Technician,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Program Technician 1,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Fiscal Coordinator 1,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Program Representative 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Medical Lab Technologist,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Accountant 1,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Public Info Representative 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Public Info Representative 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Accountant 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Buyer 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Library Technician 3,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Veterinary Technician 3,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Buyer 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Developmental Engineer,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Accountant 1,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Videographer 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Carpenter,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Project Coordinator,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Library Technician 3,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Carpenter,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Videographer 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Buyer 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Library Technician 3,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Library Technician 3,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Grants/Contracts Technician,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Accountant 1,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Administrative Program Spec,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Accountant 1,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Refrigeration Mechanic,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Administrative Program Spec,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Administrative Program Spec,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Grants/Contracts Technician,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Administrative Program Spec,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Administrative Program Spec,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Accountant 2,Classified Staff,Full-Time,"$46,980.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$46,944.00 "
58030,OUS - Oregon State University,Equipment Systems Specialist,Classified Staff,Full-Time,"$46,932.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$46,926.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$46,920.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$46,908.00 "
58030,OUS - Oregon State University,Analyst-HRIS,Other professionals,Full-Time,"$46,800.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$46,788.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$46,752.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,701.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$46,680.00 "
58030,OUS - Oregon State University,Consultant-Study Abroad Advr,Other professionals,Full-Time,"$46,668.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,656.00 "
58030,OUS - Oregon State University,Executive Assistant,Other professionals,Full-Time,"$46,608.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$46,608.00 "
58030,OUS - Oregon State University,Coordinator-Academic Program 2,Other professionals,Full-Time,"$46,608.00 "
58030,OUS - Oregon State University,Administrator 3-Student Servs,Executive/Admin and managerial,Full-Time,"$46,608.00 "
58030,OUS - Oregon State University,Specialist 2-Instruct Design,Other professionals,Full-Time,"$46,608.00 "
58030,OUS - Oregon State University,Administrator 3-Student Servs,Executive/Admin and managerial,Full-Time,"$46,608.00 "
58030,OUS - Oregon State University,Executive Assistant,Other professionals,Full-Time,"$46,608.00 "
58030,OUS - Oregon State University,Coordinator-Ext Relations,Other professionals,Full-Time,"$46,608.00 "
58030,OUS - Oregon State University,Supervisor-Vet Patient Srvcs,Executive/Admin and managerial,Full-Time,"$46,608.00 "
58030,OUS - Oregon State University,Consultant-Research Integrity,Other professionals,Full-Time,"$46,596.00 "
58030,OUS - Oregon State University,Manager 2-Chef de Cuisine,Executive/Admin and managerial,Full-Time,"$46,596.00 "
58030,OUS - Oregon State University,Consultant-Research Integrity,Other professionals,Full-Time,"$46,596.00 "
58030,OUS - Oregon State University,Info Technology Consultant,Classified Staff,Full-Time,"$46,572.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$46,536.00 "
58030,OUS - Oregon State University,Administrator 1-Tenure Dir,Executive/Admin and managerial,Full-Time,"$46,503.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$46,500.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$46,481.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,368.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$46,368.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$46,359.00 "
58030,OUS - Oregon State University,Consultant-Career Counselor,Other professionals,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Coordinator-Student Serv 2,Other professionals,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Consultant-Academic Counselor,Other professionals,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Consultant-Academic Counselor,Other professionals,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Coordinator-Student Serv 2,Other professionals,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Consultant-Academic Counselor,Other professionals,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Supervisor-Univ Faclt/Ops,Executive/Admin and managerial,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Consultant-Academic Counselor,Other professionals,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Manager 1-Dgtl Production,Executive/Admin and managerial,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Manager 2-Res Ops,Executive/Admin and managerial,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Consultant-Student Advisor,Other professionals,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Consultant-Career Counselor,Other professionals,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Coordinator-Student Program,Other professionals,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$46,356.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,350.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,350.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,350.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,350.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,350.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,350.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,350.00 "
58030,OUS - Oregon State University,Specialist 2-Ath Mktg&Outrch,Other professionals,Full-Time,"$46,344.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$46,308.00 "
58030,OUS - Oregon State University,Trades/Maintenance Coordinator,Classified Staff,Full-Time,"$46,296.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,278.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$46,272.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$46,176.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$46,092.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$46,080.00 "
58030,OUS - Oregon State University,Coordinator-Stud Outrch & Retn,Other professionals,Full-Time,"$46,080.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$46,032.00 "
58030,OUS - Oregon State University,Oper Systems-Network Analyst,Classified Staff,Full-Time,"$46,008.00 "
58030,OUS - Oregon State University,Coordinator-Student Serv 2,Other professionals,Full-Time,"$46,008.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$45,996.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$45,984.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$45,972.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$45,972.00 "
58030,OUS - Oregon State University,Manager 1-Student Servs,Executive/Admin and managerial,Full-Time,"$45,960.00 "
58030,OUS - Oregon State University,Administrative Assistant To,Other professionals,Full-Time,"$45,888.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$45,888.00 "
58030,OUS - Oregon State University,Oper Systems-Network Analyst,Classified Staff,Full-Time,"$45,864.00 "
58030,OUS - Oregon State University,Consultant-Hd Academic Advisor,Other professionals,Full-Time,"$45,864.00 "
58030,OUS - Oregon State University,Consultant-Hd Academic Advisor,Other professionals,Full-Time,"$45,864.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$45,852.00 "
58030,OUS - Oregon State University,Specialist 2-Nutritionist,Other professionals,Full-Time,"$45,816.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$45,794.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,765.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$45,732.00 "
58030,OUS - Oregon State University,Manager 1-Farm/Faclt,Executive/Admin and managerial,Full-Time,"$45,684.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,639.00 "
58030,OUS - Oregon State University,Manager 1-Farm/Faclt,Executive/Admin and managerial,Full-Time,"$45,600.00 "
58030,OUS - Oregon State University,Mid-level Medical Practitioner,Classified Staff,Full-Time,"$45,595.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$45,540.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$45,528.00 "
58030,OUS - Oregon State University,Coordinator-Student Serv 2,Other professionals,Full-Time,"$45,504.00 "
58030,OUS - Oregon State University,Coordinator-Student Serv 2,Other professionals,Full-Time,"$45,504.00 "
58030,OUS - Oregon State University,Oper Systems-Network Analyst,Classified Staff,Full-Time,"$45,468.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$45,468.00 "
58030,OUS - Oregon State University,Specialist 2-Sports Comm,Other professionals,Full-Time,"$45,468.00 "
58030,OUS - Oregon State University,Info Technology Consultant,Classified Staff,Full-Time,"$45,432.00 "
58030,OUS - Oregon State University,Consultant-Hd Academic Advisor,Other professionals,Full-Time,"$45,420.00 "
58030,OUS - Oregon State University,Info Technology Consultant,Classified Staff,Full-Time,"$45,408.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$45,408.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$45,396.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,387.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,387.00 "
58030,OUS - Oregon State University,Manager 1-Chef de Cuisine,Executive/Admin and managerial,Full-Time,"$45,348.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,343.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$45,336.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$45,336.00 "
58030,OUS - Oregon State University,Administrative Assistant To,Other professionals,Full-Time,"$45,336.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$45,336.00 "
58030,OUS - Oregon State University,Analyst Programmer,Classified Staff,Full-Time,"$45,312.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$45,288.00 "
58030,OUS - Oregon State University,Research Associate (Post Doc),Faculty,Full-Time,"$45,264.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$45,222.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$45,204.00 "
58030,OUS - Oregon State University,Supervisor-Vet Patient Srvcs,Executive/Admin and managerial,Full-Time,"$45,122.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$45,112.00 "
58030,OUS - Oregon State University,Equipment Systems Specialist,Classified Staff,Full-Time,"$45,096.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,036.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,026.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,009.00 "
58030,OUS - Oregon State University,Consultant-Benefits,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Manager 2-Chef de Cuisine,Executive/Admin and managerial,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Specialist 2-Asst Trainer,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Coordinator-Intl Program,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Coordinator-Student Serv 2,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Administrative Assistant To,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Consultant-Benefits,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Coordinator-Athletics Ops,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Consultant-Academic Advisor,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Consultant-HR 1,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Coordinator-Internship,Other professionals,Full-Time,"$45,000.00 "
58030,OUS - Oregon State University,Specialist 2-Sports Comm,Other professionals,Full-Time,"$44,964.00 "
58030,OUS - Oregon State University,Specialist 2-Publications,Other professionals,Full-Time,"$44,947.00 "
58030,OUS - Oregon State University,Manager 1-Academic Program,Executive/Admin and managerial,Full-Time,"$44,940.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$44,901.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$44,901.00 "
58030,OUS - Oregon State University,Manager 2-Chef de Cuisine,Executive/Admin and managerial,Full-Time,"$44,880.00 "
58030,OUS - Oregon State University,Office Manager 1,Executive/Admin and managerial,Full-Time,"$44,844.00 "
